Death Year,Death Month,HHSRegion,AgeGroup,AllCause,NaturalCause,Septicemia,Malignant neoplasms ,Diabetes mellitus ,Alzheimer disease,Influenza and pneumonia ,Chronic respiratory diseases ,Other respiratory diseases,Nephrotic syndrome ,Abnormal clinical and Laboratory findings,Heart Diseases,Cerebrovascular diseases ,COVID-19 ( Multiple Cause of Death),COVID-19 (Underlying Cause of Death),Total Deaths,AnalysisDate
2019,9,Kansas,75-84 years,2582,2492,46,645,80,123,27,219,52,65,17,591,117,0,0,7056,08/25/2021
2019,9,Kansas,85 years and over,3534,3426,38,446,58,316,84,180,58,66,53,933,248,0,0,9440,08/25/2021
2019,9,Colorado,0-4 years,73,62,0,0,0,0,0,0,0,0,,0,,0,0,135,08/25/2021
2019,9,Colorado,15-24 years,112,24,,,,0,,0,0,0,,,0,0,0,136,08/25/2021
2019,9,Colorado,25-34 years,188,61,,13,,0,,,0,0,,,0,0,0,262,08/25/2021
2019,9,Colorado,35-44 years,242,131,,23,,0,0,,0,,,24,,0,0,420,08/25/2021
2019,9,Colorado,45-54 years,394,290,,70,13,0,,,,,0,63,15,0,0,845,08/25/2021
2019,9,Colorado,5-14 years,22,12,,,0,0,0,0,0,0,0,,0,0,0,34,08/25/2021
2019,9,Colorado,55-64 years,889,771,12,230,34,,,48,,,,186,28,0,0,2198,08/25/2021
2019,9,Colorado,65-74 years,1362,1271,15,410,61,32,,102,21,16,,267,45,0,0,3602,08/25/2021
2019,9,Colorado,75-84 years,1732,1640,24,394,74,98,19,116,39,33,19,350,90,0,0,4628,08/25/2021
2019,9,Colorado,85 years and over,2180,2072,18,257,42,222,31,109,33,31,21,594,147,0,0,5757,08/25/2021
2019,9,California,0-4 years,259,234,0,,0,0,,0,,0,26,,0,0,0,519,08/25/2021
2019,9,California,15-24 years,354,77,0,24,,0,,,,,,16,0,0,0,471,08/25/2021
2019,9,California,25-34 years,642,214,,54,,0,,,,,10,33,,0,0,953,08/25/2021
2019,9,California,35-44 years,924,497,,130,24,0,,,,,11,106,30,0,0,1722,08/25/2021
2019,9,California,45-54 years,1697,1285,11,428,72,,14,21,11,23,17,284,55,0,0,3918,08/25/2021
2019,9,California,5-14 years,64,37,,16,0,0,,0,,0,0,,,0,0,117,08/25/2021
2019,9,California,55-64 years,3686,3240,29,1103,187,18,34,115,31,48,25,760,153,0,0,9429,08/25/2021
2019,9,California,65-74 years,5308,5061,41,1824,211,97,66,275,65,77,23,1141,279,0,0,14468,08/25/2021
2019,9,California,75-84 years,6737,6542,33,1788,255,436,123,440,98,84,36,1531,445,0,0,18548,08/25/2021
2019,9,California,85 years and over,8836,8592,27,1238,190,1141,142,431,100,131,79,2495,731,0,0,24133,08/25/2021
2019,9,Massachusetts,0-4 years,52,46,0,0,0,0,0,0,,0,,,0,0,0,98,08/25/2021
2019,9,Massachusetts,15-24 years,103,15,0,,0,0,0,,0,0,,,0,0,0,118,08/25/2021
2019,9,Massachusetts,25-34 years,166,46,,10,,0,0,0,0,0,,,,0,0,222,08/25/2021
2019,9,Massachusetts,35-44 years,267,132,,34,10,0,0,,0,,,24,,0,0,467,08/25/2021
2019,9,Massachusetts,45-54 years,467,357,,99,12,0,,,,,,77,10,0,0,1022,08/25/2021
2019,9,Massachusetts,5-14 years,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,08/25/2021
2019,9,Massachusetts,55-64 years,1147,1015,,385,47,,,59,,11,10,174,37,0,0,2885,08/25/2021
2019,9,Massachusetts,65-74 years,1778,1688,22,566,97,30,13,118,33,11,11,330,75,0,0,4772,08/25/2021
2019,9,Massachusetts,75-84 years,2288,2190,20,552,72,137,16,182,42,21,19,467,124,0,0,6130,08/25/2021
2019,9,Massachusetts,85 years and over,2661,2540,21,360,59,302,37,93,35,25,36,642,202,0,0,7013,08/25/2021
2019,10,Massachusetts,0-4 years,37,29,0,0,0,0,0,0,0,0,,0,0,0,0,66,08/25/2021
2019,10,Massachusetts,15-24 years,86,22,0,,,0,0,0,0,,,,0,0,0,108,08/25/2021
2019,10,Massachusetts,25-34 years,232,60,0,,,0,,,,0,,,,0,0,292,08/25/2021
2019,10,Massachusetts,35-44 years,289,129,0,44,,0,,,,0,,20,,0,0,482,08/25/2021
2019,10,Massachusetts,45-54 years,530,389,12,123,17,,,13,,,,82,12,0,0,1178,08/25/2021
2019,10,Massachusetts,5-14 years,13,,0,,0,0,,0,0,0,,0,0,0,0,13,08/25/2021
2019,10,Massachusetts,55-64 years,1236,1086,18,406,43,,,51,16,24,13,211,37,0,0,3141,08/25/2021
2019,10,Massachusetts,65-74 years,1944,1842,29,710,59,25,23,116,23,45,,349,52,0,0,5217,08/25/2021
2019,10,Massachusetts,75-84 years,2641,2528,30,692,71,88,38,145,60,46,28,510,133,0,0,7010,08/25/2021
2019,10,Massachusetts,85 years and over,4309,4141,47,562,71,228,82,159,67,97,55,1091,234,0,0,11143,08/25/2021
2019,10,NewYork,0-4 years,124,115,,,0,0,,,,,16,,0,0,0,255,08/25/2021
2019,10,NewYork,15-24 years,153,40,,,,0,,,,,,,0,0,0,193,08/25/2021
2019,10,NewYork,25-34 years,357,120,,27,,0,,,,,13,13,,0,0,530,08/25/2021
2019,10,NewYork,35-44 years,481,274,,66,,0,,,,,18,60,11,0,0,910,08/25/2021
2019,10,NewYork,45-54 years,923,732,11,228,35,,11,15,18,12,23,159,35,0,0,2202,08/25/2021
2019,10,NewYork,5-14 years,34,20,,,0,0,0,,0,0,,,,0,0,54,08/25/2021
2019,10,NewYork,55-64 years,2282,2034,37,719,89,,26,60,39,31,33,508,85,0,0,5943,08/25/2021
2019,10,NewYork,65-74 years,3483,3332,74,1123,131,33,77,168,59,64,36,858,122,0,0,9560,08/25/2021
2019,10,NewYork,75-84 years,4472,4371,91,1133,117,109,106,232,109,96,50,1184,198,0,0,12268,08/25/2021
2019,10,NewYork,85 years and over,6965,6795,102,837,132,391,208,260,125,123,120,2400,350,0,0,18808,08/25/2021
2019,10,Washington,0-4 years,206,191,,,0,0,,0,,0,24,,0,0,0,421,08/25/2021
2019,10,Washington,15-24 years,262,46,0,11,0,0,,,,,,,,0,0,319,08/25/2021
2019,10,Washington,25-34 years,565,154,,34,,0,,,,0,11,26,,0,0,790,08/25/2021
2019,10,Washington,35-44 years,675,328,,73,22,0,,,,,11,73,18,0,0,1200,08/25/2021
2019,10,Washington,45-54 years,1276,937,10,270,37,0,13,23,16,16,18,251,34,0,0,2901,08/25/2021
2019,10,Washington,5-14 years,47,29,0,11,0,0,,,,0,0,0,0,0,0,87,08/25/2021
2019,10,Washington,55-64 years,3057,2732,48,970,125,,28,142,39,53,42,620,96,0,0,7952,08/25/2021
2019,10,Washington,65-74 years,4631,4434,90,1477,212,44,60,265,78,101,51,1028,180,0,0,12651,08/25/2021
2019,10,Washington,75-84 years,6042,5831,107,1466,173,227,83,372,108,153,68,1301,408,0,0,16339,08/25/2021
2019,10,Washington,85 years and over,7771,7480,104,911,154,529,127,335,123,197,130,2100,607,0,0,20568,08/25/2021
2019,10,Georgia,0-4 years,483,434,,,0,0,,,,,64,,,0,0,981,08/25/2021
2019,10,Georgia,15-24 years,589,124,,25,,0,,,0,,,18,,0,0,756,08/25/2021
2019,10,Georgia,25-34 years,1227,395,,58,24,0,,10,,,24,74,15,0,0,1827,08/25/2021
2019,10,Georgia,35-44 years,1751,964,17,212,52,0,13,,19,20,35,242,38,0,0,3363,08/25/2021
2019,10,Georgia,45-54 years,3247,2521,44,682,117,,31,85,37,52,44,637,114,0,0,7611,08/25/2021
2019,10,Georgia,5-14 years,105,59,0,11,,0,,,,0,,,,0,0,175,08/25/2021
2019,10,Georgia,55-64 years,7459,6787,138,2231,296,15,80,395,104,127,73,1559,310,0,0,19574,08/25/2021
2019,10,Georgia,65-74 years,11116,10628,206,3453,436,178,111,797,185,236,77,2445,563,0,0,30431,08/25/2021
2019,10,Georgia,75-84 years,13058,12597,227,3010,406,720,184,915,284,289,138,2894,825,0,0,35547,08/25/2021
2019,10,Georgia,85 years and over,14357,13869,162,1760,260,1318,236,721,224,271,235,3900,1226,0,0,38539,08/25/2021
2019,10,Illinois,0-4 years,334,287,,,0,0,,0,,,27,,,0,0,648,08/25/2021
2019,10,Illinois,15-24 years,436,104,0,25,,0,,,,0,13,15,,0,0,593,08/25/2021
2019,10,Illinois,25-34 years,814,254,,41,19,0,,,,,15,42,,0,0,1185,08/25/2021
2019,10,Illinois,35-44 years,1118,567,12,133,27,0,,,,10,10,148,16,0,0,2041,08/25/2021
2019,10,Illinois,45-54 years,2201,1691,34,506,82,,22,52,19,34,20,431,57,0,0,5149,08/25/2021
2019,10,Illinois,5-14 years,62,33,,,,0,0,10,0,0,,,0,0,0,105,08/25/2021
2019,10,Illinois,55-64 years,5327,4803,91,1669,208,19,56,264,55,79,29,1142,172,0,0,13914,08/25/2021
2019,10,Illinois,65-74 years,7964,7608,134,2517,315,117,96,570,139,168,60,1738,307,0,0,21733,08/25/2021
2019,10,Illinois,75-84 years,10133,9764,170,2521,286,491,116,683,191,234,79,2246,609,0,0,27523,08/25/2021
2019,10,Illinois,85 years and over,13500,13032,148,1643,244,1247,214,587,182,273,204,3863,1055,0,0,36192,08/25/2021
2019,10,Texas,0-4 years,300,259,,,0,0,,,,,29,,0,0,0,588,08/25/2021
2019,10,Texas,15-24 years,360,76,,17,,0,,,0,0,,,,0,0,453,08/25/2021
2019,10,Texas,25-34 years,661,247,,45,13,0,,,,,16,33,,0,0,1015,08/25/2021
2019,10,Texas,35-44 years,1014,609,11,125,35,,,,,18,17,156,16,0,0,2001,08/25/2021
2019,10,Texas,45-54 years,1829,1435,46,367,68,,23,27,22,29,14,372,68,0,0,4300,08/25/2021
2019,10,Texas,5-14 years,64,30,0,,0,0,,,0,0,,,0,0,0,94,08/25/2021
2019,10,Texas,55-64 years,4119,3780,69,1250,150,12,48,173,49,84,20,989,145,0,0,10888,08/25/2021
2019,10,Texas,65-74 years,5941,5692,113,1841,247,101,65,355,104,127,32,1425,267,0,0,16310,08/25/2021
2019,10,Texas,75-84 years,6931,6714,119,1565,236,421,94,469,127,157,31,1714,400,0,0,18978,08/25/2021
2019,10,Texas,85 years and over,7339,7154,83,888,139,801,115,350,104,143,48,2127,536,0,0,19827,08/25/2021
2019,10,Kansas,0-4 years,113,91,0,,0,0,,0,,,,,0,0,0,204,08/25/2021
2019,10,Kansas,15-24 years,134,19,0,,0,0,0,,,0,,,0,0,0,153,08/25/2021
2019,10,Kansas,25-34 years,210,72,0,15,,0,0,,,,,16,,0,0,313,08/25/2021
2019,10,Kansas,35-44 years,325,177,,40,,0,,,,,,43,,0,0,585,08/25/2021
2019,10,Kansas,45-54 years,574,463,,144,12,0,,11,,10,,109,19,0,0,1342,08/25/2021
2019,10,Kansas,5-14 years,21,10,0,,0,0,0,,,0,,,0,0,0,31,08/25/2021
2019,10,Kansas,55-64 years,1484,1369,21,445,75,,15,93,28,21,19,310,54,0,0,3934,08/25/2021
2019,10,Kansas,65-74 years,2268,2165,30,710,61,32,27,184,60,42,14,513,87,0,0,6193,08/25/2021
2019,10,Kansas,75-84 years,2824,2730,47,677,83,147,40,217,60,53,31,612,157,0,0,7678,08/25/2021
2019,10,Kansas,85 years and over,3701,3588,39,449,89,317,75,169,58,85,71,1014,260,0,0,9915,08/25/2021
2019,10,Colorado,0-4 years,78,69,,,0,0,,0,0,0,,,0,0,0,147,08/25/2021
2019,10,Colorado,15-24 years,106,20,0,,0,0,0,,0,0,0,,0,0,0,126,08/25/2021
2019,10,Colorado,25-34 years,179,64,,,0,0,,,,,,,,0,0,243,08/25/2021
2019,10,Colorado,35-44 years,269,147,,34,11,0,,,,,,20,,0,0,481,08/25/2021
2019,10,Colorado,45-54 years,385,286,,82,12,0,,,,,,59,10,0,0,834,08/25/2021
2019,10,Colorado,5-14 years,20,12,,,0,0,0,0,0,0,0,0,0,0,0,32,08/25/2021
2019,10,Colorado,55-64 years,963,852,14,263,38,,,59,18,11,,191,23,0,0,2432,08/25/2021
2019,10,Colorado,65-74 years,1435,1360,29,422,62,23,13,117,24,19,,293,56,0,0,3853,08/25/2021
2019,10,Colorado,75-84 years,1801,1718,24,394,63,111,18,128,31,36,16,355,102,0,0,4797,08/25/2021
2019,10,Colorado,85 years and over,2417,2304,17,274,52,266,38,144,45,38,18,667,149,0,0,6429,08/25/2021
2019,10,California,0-4 years,230,212,,,0,0,,,,,26,,,0,0,468,08/25/2021
2019,10,California,15-24 years,371,65,,18,,0,,0,0,0,,,,0,0,454,08/25/2021
2019,10,California,25-34 years,634,210,,40,10,0,,,,,,29,,0,0,923,08/25/2021
2019,10,California,35-44 years,876,528,,147,20,0,,,,13,13,105,28,0,0,1730,08/25/2021
2019,10,California,45-54 years,1726,1305,11,421,67,0,15,25,10,24,17,281,56,0,0,3958,08/25/2021
2019,10,California,5-14 years,39,18,0,,0,0,0,,0,0,0,0,0,0,0,57,08/25/2021
2019,10,California,55-64 years,3855,3436,31,1184,178,17,51,113,35,42,31,818,142,0,0,9933,08/25/2021
2019,10,California,65-74 years,5749,5478,38,1920,260,113,86,316,88,100,26,1194,254,0,0,15622,08/25/2021
2019,10,California,75-84 years,7159,6934,40,1815,277,467,115,478,122,126,36,1521,529,0,0,19619,08/25/2021
2019,10,California,85 years and over,9560,9320,43,1333,214,1221,202,493,94,130,69,2652,844,0,0,26175,08/25/2021
2019,10,Massachusetts,0-4 years,64,56,,,0,0,0,0,,0,10,,,0,0,130,08/25/2021
2019,10,Massachusetts,15-24 years,98,20,,,,0,0,0,0,,,,0,0,0,118,08/25/2021
2019,10,Massachusetts,25-34 years,185,53,,,,0,0,,0,,,,0,0,0,238,08/25/2021
2019,10,Massachusetts,35-44 years,219,128,,31,,0,,,,,0,26,,0,0,404,08/25/2021
2019,10,Massachusetts,45-54 years,522,406,,102,24,,,13,,,,85,10,0,0,1162,08/25/2021
2019,10,Massachusetts,5-14 years,14,,0,,0,0,0,0,0,0,0,,0,0,0,14,08/25/2021
2019,10,Massachusetts,55-64 years,1188,1067,14,379,49,,11,64,,,10,219,32,0,0,3033,08/25/2021
2019,10,Massachusetts,65-74 years,1923,1820,20,634,86,34,21,124,36,16,11,358,92,0,0,5175,08/25/2021
2019,10,Massachusetts,75-84 years,2436,2318,24,615,82,143,15,165,55,32,18,484,148,0,0,6535,08/25/2021
2019,10,Massachusetts,85 years and over,3030,2914,23,389,54,380,43,125,33,31,34,790,229,0,0,8075,08/25/2021
2019,11,Massachusetts,0-4 years,60,59,0,,0,0,0,0,0,0,,,,0,0,119,08/25/2021
2019,11,Massachusetts,15-24 years,68,16,0,,,0,0,,0,0,,,0,0,0,84,08/25/2021
2019,11,Massachusetts,25-34 years,179,53,0,12,0,0,,,0,0,0,,0,0,0,244,08/25/2021
2019,11,Massachusetts,35-44 years,291,129,,27,,0,,,0,,,20,,0,0,467,08/25/2021
2019,11,Massachusetts,45-54 years,534,398,,142,14,0,,15,,,,86,,0,0,1189,08/25/2021
2019,11,Massachusetts,5-14 years,,,0,,0,0,0,0,0,,,0,0,0,0,0,08/25/2021
2019,11,Massachusetts,55-64 years,1257,1115,10,414,51,,,50,14,22,11,239,26,0,0,3209,08/25/2021
2019,11,Massachusetts,65-74 years,2060,1950,39,695,61,24,24,107,40,41,15,415,62,0,0,5533,08/25/2021
2019,11,Massachusetts,75-84 years,2716,2631,34,722,69,90,35,185,54,64,23,533,137,0,0,7293,08/25/2021
2019,11,Massachusetts,85 years and over,4138,3991,47,522,71,262,89,158,62,103,61,1125,231,0,0,10860,08/25/2021
2019,11,NewYork,0-4 years,128,121,,,0,0,0,0,,,12,,,0,0,261,08/25/2021
2019,11,NewYork,15-24 years,128,41,0,11,0,0,0,,0,,,,0,0,0,180,08/25/2021
2019,11,NewYork,25-34 years,324,114,0,19,,0,,,,,22,16,0,0,0,495,08/25/2021
2019,11,NewYork,35-44 years,463,290,,67,10,0,,,,,12,71,11,0,0,924,08/25/2021
2019,11,NewYork,45-54 years,980,758,12,230,37,,21,17,10,14,19,181,19,0,0,2298,08/25/2021
2019,11,NewYork,5-14 years,31,23,,,0,0,0,,0,0,,,,0,0,54,08/25/2021
2019,11,NewYork,55-64 years,2278,2034,29,717,79,,33,70,27,34,33,531,59,0,0,5924,08/25/2021
2019,11,NewYork,65-74 years,3416,3282,65,1086,157,27,61,165,51,62,36,809,120,0,0,9337,08/25/2021
2019,11,NewYork,75-84 years,4561,4445,76,1120,116,132,115,226,116,133,36,1196,235,0,0,12507,08/25/2021
2019,11,NewYork,85 years and over,6881,6739,114,824,145,403,180,266,125,147,105,2299,377,0,0,18605,08/25/2021
2019,11,Washington,0-4 years,197,185,,,0,0,,0,,0,24,,,0,0,406,08/25/2021
2019,11,Washington,15-24 years,242,65,,11,,0,0,,,0,,14,,0,0,332,08/25/2021
2019,11,Washington,25-34 years,518,164,,34,,0,,,,,,26,,0,0,742,08/25/2021
2019,11,Washington,35-44 years,703,374,11,76,18,0,,,,,14,93,,0,0,1289,08/25/2021
2019,11,Washington,45-54 years,1285,966,17,310,41,0,10,24,11,12,19,216,46,0,0,2957,08/25/2021
2019,11,Washington,5-14 years,32,28,,,0,0,,,,0,,0,,0,0,60,08/25/2021
2019,11,Washington,55-64 years,3200,2859,57,1002,150,,26,111,43,53,19,675,123,0,0,8318,08/25/2021
2019,11,Washington,65-74 years,4760,4544,79,1423,207,50,60,300,91,100,60,1047,226,0,0,12947,08/25/2021
2019,11,Washington,75-84 years,5865,5634,91,1351,206,205,78,365,140,148,55,1370,360,0,0,15868,08/25/2021
2019,11,Washington,85 years and over,7815,7563,109,936,151,520,133,303,131,184,126,2185,574,0,0,20730,08/25/2021
2019,11,Georgia,0-4 years,468,425,,,0,0,,,,,56,,,0,0,949,08/25/2021
2019,11,Georgia,15-24 years,611,136,,22,,0,,,,,12,16,,0,0,797,08/25/2021
2019,11,Georgia,25-34 years,1147,400,10,66,18,0,,,,11,24,81,11,0,0,1768,08/25/2021
2019,11,Georgia,35-44 years,1649,938,31,191,47,0,20,14,15,19,36,212,40,0,0,3212,08/25/2021
2019,11,Georgia,45-54 years,3248,2534,46,633,143,,29,81,29,47,35,663,129,0,0,7617,08/25/2021
2019,11,Georgia,5-14 years,110,58,,10,0,0,,,,,,,,0,0,178,08/25/2021
2019,11,Georgia,55-64 years,7485,6798,131,2055,295,36,80,435,112,133,78,1664,319,0,0,19621,08/25/2021
2019,11,Georgia,65-74 years,11180,10707,197,3233,425,180,151,811,220,237,110,2533,538,0,0,30522,08/25/2021
2019,11,Georgia,75-84 years,13525,13054,213,3045,357,704,210,932,281,311,124,3111,948,0,0,36815,08/25/2021
2019,11,Georgia,85 years and over,14722,14221,196,1662,252,1373,254,720,224,276,229,4057,1306,0,0,39492,08/25/2021
2019,11,Illinois,0-4 years,295,261,,,0,0,,0,,0,37,,,0,0,593,08/25/2021
2019,11,Illinois,15-24 years,389,92,,22,,0,,,,,,12,,0,0,515,08/25/2021
2019,11,Illinois,25-34 years,838,257,,43,,0,,,,,11,49,10,0,0,1208,08/25/2021
2019,11,Illinois,35-44 years,1139,624,15,154,34,0,10,,,,19,166,19,0,0,2180,08/25/2021
2019,11,Illinois,45-54 years,2147,1673,30,482,83,,14,54,17,37,24,439,53,0,0,5053,08/25/2021
2019,11,Illinois,5-14 years,65,37,0,10,,0,,,,0,,0,,0,0,112,08/25/2021
2019,11,Illinois,55-64 years,5296,4787,91,1654,212,24,63,270,58,80,33,1167,160,0,0,13895,08/25/2021
2019,11,Illinois,65-74 years,8225,7891,118,2484,353,125,84,566,147,146,78,1858,367,0,0,22442,08/25/2021
2019,11,Illinois,75-84 years,10009,9671,160,2266,294,507,166,699,185,237,101,2307,619,0,0,27221,08/25/2021
2019,11,Illinois,85 years and over,13362,12912,174,1548,281,1238,214,619,213,264,183,3754,986,0,0,35748,08/25/2021
2019,11,Texas,0-4 years,323,287,,,0,0,,0,,0,31,,,0,0,641,08/25/2021
2019,11,Texas,15-24 years,387,85,0,16,,0,,,,,,13,,0,0,501,08/25/2021
2019,11,Texas,25-34 years,674,250,,41,12,0,,,,,,51,,0,0,1028,08/25/2021
2019,11,Texas,35-44 years,992,597,13,123,28,0,10,,,16,,152,20,0,0,1951,08/25/2021
2019,11,Texas,45-54 years,1882,1521,37,385,92,,26,30,,43,10,415,81,0,0,4522,08/25/2021
2019,11,Texas,5-14 years,71,41,,,,0,,,,0,,,0,0,0,112,08/25/2021
2019,11,Texas,55-64 years,4269,3901,75,1218,200,18,47,189,61,84,34,1013,151,0,0,11260,08/25/2021
2019,11,Texas,65-74 years,6002,5752,110,1672,272,110,81,366,96,130,43,1430,312,0,0,16376,08/25/2021
2019,11,Texas,75-84 years,7071,6850,99,1597,206,442,115,524,140,173,39,1632,440,0,0,19328,08/25/2021
2019,11,Texas,85 years and over,7679,7470,100,842,143,886,111,414,123,155,55,2263,525,0,0,20766,08/25/2021
2019,11,Kansas,0-4 years,94,77,,,0,0,,0,,0,,,,0,0,171,08/25/2021
2019,11,Kansas,15-24 years,128,23,0,,0,0,0,,,,,,0,0,0,151,08/25/2021
2019,11,Kansas,25-34 years,228,79,,16,,0,,,,0,,14,,0,0,337,08/25/2021
2019,11,Kansas,35-44 years,289,165,,39,,0,,,,,,33,,0,0,526,08/25/2021
2019,11,Kansas,45-54 years,613,482,,125,28,,,12,11,14,,136,21,0,0,1442,08/25/2021
2019,11,Kansas,5-14 years,24,11,0,,0,0,0,0,0,0,,,0,0,0,35,08/25/2021
2019,11,Kansas,55-64 years,1476,1332,25,437,59,,11,93,29,29,10,319,43,0,0,3863,08/25/2021
2019,11,Kansas,65-74 years,2230,2130,37,695,75,38,36,151,50,44,20,480,94,0,0,6080,08/25/2021
2019,11,Kansas,75-84 years,2760,2654,48,613,85,134,41,196,61,57,31,669,137,0,0,7486,08/25/2021
2019,11,Kansas,85 years and over,3853,3722,30,436,80,345,90,180,75,97,58,1052,262,0,0,10280,08/25/2021
2019,11,Colorado,0-4 years,69,64,0,,0,0,,0,,,,,0,0,0,133,08/25/2021
2019,11,Colorado,15-24 years,121,22,0,,,0,,0,0,0,,,0,0,0,143,08/25/2021
2019,11,Colorado,25-34 years,175,55,0,,,0,,0,,0,,,0,0,0,230,08/25/2021
2019,11,Colorado,35-44 years,244,119,0,32,,0,0,0,0,0,,18,,0,0,413,08/25/2021
2019,11,Colorado,45-54 years,413,306,,74,17,0,,,,,,71,,0,0,881,08/25/2021
2019,11,Colorado,5-14 years,22,,0,,0,0,0,0,0,0,0,0,,0,0,22,08/25/2021
2019,11,Colorado,55-64 years,982,842,13,263,36,,14,42,,,,196,29,0,0,2417,08/25/2021
2019,11,Colorado,65-74 years,1397,1332,15,447,65,28,10,120,32,17,13,265,39,0,0,3780,08/25/2021
2019,11,Colorado,75-84 years,1753,1673,19,418,63,109,27,147,39,39,,341,95,0,0,4723,08/25/2021
2019,11,Colorado,85 years and over,2377,2268,17,258,56,273,38,110,34,39,34,628,168,0,0,6300,08/25/2021
2019,11,California,0-4 years,252,222,,,0,0,,0,,,27,,,0,0,501,08/25/2021
2019,11,California,15-24 years,369,66,0,15,,0,0,0,,0,,,,0,0,450,08/25/2021
2019,11,California,25-34 years,719,293,,72,10,0,0,,,,12,36,,0,0,1142,08/25/2021
2019,11,California,35-44 years,906,533,,133,34,0,10,,,,11,94,16,0,0,1737,08/25/2021
2019,11,California,45-54 years,1726,1350,13,413,59,,11,34,10,32,17,276,74,0,0,4015,08/25/2021
2019,11,California,5-14 years,66,32,0,11,0,0,,,0,0,,,,0,0,109,08/25/2021
2019,11,California,55-64 years,3850,3410,35,1086,197,18,50,138,36,53,27,847,162,0,0,9909,08/25/2021
2019,11,California,65-74 years,5760,5467,45,1800,292,110,95,329,70,84,28,1225,288,0,0,15593,08/25/2021
2019,11,California,75-84 years,7204,6965,57,1760,292,447,149,496,112,112,33,1614,493,0,0,19734,08/25/2021
2019,11,California,85 years and over,9574,9363,50,1290,222,1196,204,477,88,140,63,2700,831,0,0,26198,08/25/2021
2019,11,Massachusetts,0-4 years,73,64,0,0,0,0,0,0,0,,14,0,0,0,0,151,08/25/2021
2019,11,Massachusetts,15-24 years,91,17,0,,,0,0,,0,0,,0,0,0,0,108,08/25/2021
2019,11,Massachusetts,25-34 years,164,57,0,15,,0,0,,,0,,,0,0,0,236,08/25/2021
2019,11,Massachusetts,35-44 years,248,136,,34,,,,,,0,,21,,0,0,439,08/25/2021
2019,11,Massachusetts,45-54 years,492,378,,104,17,,,11,,,,67,21,0,0,1090,08/25/2021
2019,11,Massachusetts,5-14 years,25,13,0,,0,0,,0,0,0,0,,0,0,0,38,08/25/2021
2019,11,Massachusetts,55-64 years,1181,1035,,351,44,,13,57,20,,12,197,34,0,0,2944,08/25/2021
2019,11,Massachusetts,65-74 years,1926,1836,11,609,74,32,15,142,33,14,19,377,80,0,0,5168,08/25/2021
2019,11,Massachusetts,75-84 years,2272,2175,24,555,83,133,31,178,34,30,24,427,135,0,0,6101,08/25/2021
2019,11,Massachusetts,85 years and over,3014,2889,15,368,60,362,29,114,59,39,54,760,222,0,0,7985,08/25/2021
2019,12,Massachusetts,0-4 years,59,54,0,0,0,0,0,0,0,0,,,0,0,0,113,08/25/2021
2019,12,Massachusetts,15-24 years,93,22,0,,0,0,,0,,0,,,0,0,0,115,08/25/2021
2019,12,Massachusetts,25-34 years,212,55,0,,,0,,,0,,,,,0,0,267,08/25/2021
2019,12,Massachusetts,35-44 years,296,147,,37,,0,,,0,,,33,,0,0,513,08/25/2021
2019,12,Massachusetts,45-54 years,547,412,14,132,26,0,,13,,,,87,14,0,0,1245,08/25/2021
2019,12,Massachusetts,5-14 years,18,13,0,,0,0,0,0,,0,0,0,0,0,0,31,08/25/2021
2019,12,Massachusetts,55-64 years,1445,1291,15,457,47,,16,75,17,26,17,281,41,0,0,3728,08/25/2021
2019,12,Massachusetts,65-74 years,2067,1983,35,656,71,33,26,146,46,41,15,407,69,0,0,5595,08/25/2021
2019,12,Massachusetts,75-84 years,2825,2721,43,644,83,116,40,158,75,75,31,596,138,0,0,7545,08/25/2021
2019,12,Massachusetts,85 years and over,4470,4312,53,504,73,297,103,192,67,100,64,1180,244,0,0,11659,08/25/2021
2019,12,NewYork,0-4 years,129,118,,,0,0,,,0,0,17,,,0,0,264,08/25/2021
2019,12,NewYork,15-24 years,148,47,0,13,,0,,,,0,,,,0,0,208,08/25/2021
2019,12,NewYork,25-34 years,381,153,,29,,0,,0,0,,18,27,,0,0,608,08/25/2021
2019,12,NewYork,35-44 years,497,288,,69,14,0,,,,,17,54,14,0,0,953,08/25/2021
2019,12,NewYork,45-54 years,1126,863,14,254,42,,23,23,12,11,20,224,28,0,0,2640,08/25/2021
2019,12,NewYork,5-14 years,20,17,0,,0,0,,,0,,,0,,0,0,37,08/25/2021
2019,12,NewYork,55-64 years,2325,2116,32,729,84,12,54,78,27,38,31,545,75,0,0,6146,08/25/2021
2019,12,NewYork,65-74 years,3672,3543,79,1157,137,33,73,215,67,81,31,892,118,0,0,10098,08/25/2021
2019,12,NewYork,75-84 years,4955,4824,90,1110,149,140,120,322,117,106,38,1364,236,0,0,13571,08/25/2021
2019,12,NewYork,85 years and over,7596,7432,108,833,170,441,233,301,136,140,145,2581,405,0,0,20521,08/25/2021
2019,12,Washington,0-4 years,205,181,,,0,0,,0,,,31,0,,0,0,417,08/25/2021
2019,12,Washington,15-24 years,238,55,,14,,0,,,,0,,,,0,0,307,08/25/2021
2019,12,Washington,25-34 years,583,170,,18,10,0,,,,,16,27,,0,0,824,08/25/2021
2019,12,Washington,35-44 years,735,360,,74,25,0,,,,,18,87,11,0,0,1310,08/25/2021
